REGION,DISTRICT,YEAR,CROP,AREA (HA),YIELD (MT/HA),PRODUCTION (MT)
EASTERN,BIRIM SOUTH,2013,CASSAVA,"5,810.00",24.5,"142,345.00"
EASTERN,BIRIM CENTRAL,2013,CASSAVA,"7,985.00",23.6,"188,446.00"
EASTERN,WEST AKIM,2013,CASSAVA,"14,515.00",27.5,"399,162.50"
EASTERN,SUHUM KRABOA COALTAR,2013,CASSAVA,"11,165.00",25.1,"280,241.50"
EASTERN,AKUAPIM SOUTH,2013,CASSAVA,"6,715.00",24.7,"165,860.50"
EASTERN,AKUAPIM NORTH,2013,CASSAVA,"11,150.00",25.9,"288,785.00"
EASTERN,NEW JUABEN,2013,CASSAVA,"4,693.00",20,"93,860.00"
EASTERN,YILO KROBO,2013,CASSAVA,"10,950.00",16.2,"177,390.00"
EASTERN,EAST AKIM,2013,CASSAVA,"7,615.00",21.1,"160,676.50"
EASTERN,ATIWA,2013,CASSAVA,"7,865.00",34.5,"271,342.50"
EASTERN,KWAEBIBIREM,2013,CASSAVA,"8,450.00",20,"169,000.00"
EASTERN,BIRIM NORTH,2013,CASSAVA,"4,905.00",23.5,"115,267.50"
EASTERN,AKYEMANSA,2013,CASSAVA,"7,055.00",21,"148,155.00"
EASTERN,KWAHU WEST,2013,CASSAVA,"7,875.00",25.5,"200,812.50"
EASTERN,KWAHU SOUTH,2013,CASSAVA,"6,305.00",15.7,"98,988.50"
EASTERN,KWAHU EAST,2013,CASSAVA,"5,400.00",15.21,"82,134.00"
EASTERN,FANTEAKWA,2013,CASSAVA,"17,955.00",24.5,"439,897.50"
EASTERN,AFRAM PLAINS,2013,CASSAVA,"19,256.00",23,"442,888.00"
EASTERN,ASUOGYAMAN,2013,CASSAVA,"10,955.00",22.5,"246,487.50"
EASTERN,LOWER MANYA KROBO,2013,CASSAVA,"4,255.00",21,"89,355.00"
EASTERN,UPPER MANYA KROBO,2013,CASSAVA,"6,785.00",21,"142,485.00"
EASTERN,BIRIM SOUTH,2013,YAM,335,16,"5,360.00"
EASTERN,BIRIM CENTRAL,2013,YAM,468,17,"7,956.00"
EASTERN,WEST AKIM,2013,YAM,"1,280.00",18.1,"23,168.00"
EASTERN,SUHUM KRABOA COALTAR,2013,YAM,205,17,"3,485.00"
EASTERN,AKUAPIM SOUTH,2013,YAM,198,16.2,"3,207.60"
EASTERN,AKUAPIM NORTH,2013,YAM,129,15.1,"1,947.90"
EASTERN,NEW JUABEN,2013,YAM,106,16.1,"1,706.60"
EASTERN,YILO KROBO,2013,YAM,"1,398.00",17,"23,766.00"
EASTERN,EAST AKIM,2013,YAM,449,15,"6,735.00"
EASTERN,ATIWA,2013,YAM,457,14.85,"6,786.45"
EASTERN,KWAEBIBIREM,2013,YAM,261,15.1,"3,941.10"
EASTERN,BIRIM NORTH,2013,YAM,680,14.9,"10,132.00"
EASTERN,AKYEMANSA,2013,YAM,955,15.1,"14,420.50"
EASTERN,KWAHU WEST,2013,YAM,"1,225.00",14.9,"18,252.50"
EASTERN,KWAHU SOUTH,2013,YAM,538,17.9,"9,630.20"
EASTERN,KWAHU EAST,2013,YAM,515,18,"9,270.00"
EASTERN,FANTEAKWA,2013,YAM,"2,335.00",15,"35,025.00"
EASTERN,AFRAM PLAINS,2013,YAM,"25,750.00",20.5,"527,875.00"
EASTERN,ASUOGYAMAN,2013,YAM,"1,455.00",17,"24,735.00"
EASTERN,LOWER MANYA KROBO,2013,YAM,565,18.2,"10,283.00"
EASTERN,UPPER MANYA KROBO,2013,YAM,845,18.6,"15,717.00"
UPPER EAST,BUILSA,2013,MAIZE,"4,242.00",1.3,"5,514.60"
UPPER EAST,KASSENA NANKANA EAST ,2013,MAIZE,"2,295.00",1,"2,295.00"
UPPER EAST,KASSENA NANKANA WEST,2013,MAIZE,"1,530.00",1,"1,530.00"
UPPER EAST,BOLGATANGA MUNICIPAL,2013,MAIZE,"2,124.00",1.73,"3,674.52"
UPPER EAST,BAWKU MUNICIPAL,2013,MAIZE,"13,300.00",1.3,"17,290.00"
UPPER EAST,BAWKU WEST,2013,MAIZE,"7,400.00",1.6,"11,840.00"
UPPER EAST,BONGO,2013,MAIZE,860,1.56,"1,341.60"
UPPER EAST,GARU TEMPANE,2013,MAIZE,"10,500.00",1.6,"16,800.00"
UPPER EAST,TALENSI NABDAM,2013,MAIZE,"2,963.00",1.4,"4,148.20"
UPPER EAST,BUILSA,2013,RICE,"9,432.00",2.28,"21,543.03"
UPPER EAST,KASSENA NANKANA EAST ,2013,RICE,"5,176.00",3.36,"17,404.86"
UPPER EAST,KASSENA NANKANA WEST,2013,RICE,"2,042.00",2.79,"5,700.45"
UPPER EAST,BOLGATANGA MUNICIPAL,2013,RICE,"3,154.00",2.66,"8,404.49"
UPPER EAST,BAWKU MUNICIPAL,2013,RICE,"5,235.00",3.44,"18,001.82"
UPPER EAST,BAWKU WEST,2013,RICE,"6,800.00",2.79,"18,982.88"
UPPER EAST,BONGO,2013,RICE,"3,423.00",2.37,"8,122.30"
UPPER EAST,GARU TEMPANE,2013,RICE,"4,920.00",2.33,"11,487.18"
UPPER EAST,TALENSI NABDAM,2013,RICE,"1,906.00",2.09,"3,990.59"
UPPER EAST,BUILSA,2013,SOYABEAN,305,0.57,173.85
UPPER EAST,KASSENA NANKANA EAST ,2013,SOYABEAN,503,0.95,477.85
UPPER EAST,KASSENA NANKANA WEST,2013,SOYABEAN,336,0.95,319.2
UPPER EAST,BOLGATANGA MUNICIPAL,2013,SOYABEAN,381,0.3,114.3
UPPER EAST,BAWKU MUNICIPAL,2013,SOYABEAN,"7,563.00",1.25,"9,453.75"
UPPER EAST,BAWKU WEST,2013,SOYABEAN,"3,840.00",1.1,"4,224.00"
UPPER EAST,BONGO,2013,SOYABEAN,256,0.79,202.24
UPPER EAST,GARU TEMPANE,2013,SOYABEAN,"1,534.00",0.74,"1,135.16"
UPPER EAST,TALENSI NABDAM,2013,SOYABEAN,"1,980.00",0.9,"1,782.00"
UPPER WEST,WA WEST,2013,MAIZE,"5,800.00",1.15,"6,670.00"
UPPER WEST,WA EAST,2013,MAIZE,"9,000.00",1.24,"11,160.00"
UPPER WEST,WA MUNICIPAL,2013,MAIZE,"7,910.00",1.61,"12,735.10"
UPPER WEST,LAWRA,2013,MAIZE,"3,703.00",1.2,"4,443.60"
UPPER WEST,SISSALA EAST,2013,MAIZE,"10,461.00",3.15,"32,952.15"
UPPER WEST,SISSALA WEST,2013,MAIZE,"9,276.00",2.65,"24,581.40"
UPPER WEST,JIRAPA,2013,MAIZE,"4,422.00",1.79,"7,915.38"
UPPER WEST,LAMBUSSIE-KARNI,2013,MAIZE,"2,500.00",0.85,"2,125.00"
UPPER WEST,NADOWLI,2013,MAIZE,"14,051.00",1.4,"19,671.40"
UPPER WEST,WA WEST,2013,RICE,"1,600.00",1.65,"2,640.00"
UPPER WEST,WA EAST,2013,RICE,854,1.6,"1,366.40"
UPPER WEST,WA MUNICIPAL,2013,RICE,476,1.3,618.8
UPPER WEST,LAWRA,2013,RICE,225,1.2,270
UPPER WEST,SISSALA EAST,2013,RICE,156,2.52,393.12
UPPER WEST,SISSALA WEST,2013,RICE,425,1.2,510
UPPER WEST,JIRAPA,2013,RICE,653,1.02,666.06
UPPER WEST,LAMBUSSIE-KARNI,2013,RICE,440,0.83,365.2
UPPER WEST,NADOWLI,2013,RICE,273,1.09,297.57
UPPER WEST,WA WEST,2013,YAM,"6,001.00",11.25,"67,511.25"
UPPER WEST,WA EAST,2013,YAM,"5,300.00",20.7,"109,710.00"
UPPER WEST,WA MUNICIPAL,2013,YAM,"5,489.30",23.8,"130,645.23"
UPPER WEST,SISSALA EAST,2013,YAM,"3,410.00",12,"40,920.00"
UPPER WEST,SISSALA WEST,2013,YAM,"2,612.83",15,"39,192.52"
UPPER WEST,JIRAPA,2013,YAM,847,14.4,"12,196.80"
UPPER WEST,LAMBUSSIE-KARNI,2013,YAM,515,9.25,"4,763.75"
UPPER WEST,NADOWLI,2013,YAM,"5,000.00",22.6,"113,000.00"
UPPER WEST,WA WEST,2013,SOYABEAN,"3,400.00",1.4,"4,760.00"
UPPER WEST,WA EAST,2013,SOYABEAN,"3,320.00",1,"3,320.00"
UPPER WEST,WA MUNICIPAL,2013,SOYABEAN,"3,205.00",1.26,"4,038.30"
UPPER WEST,LAWRA,2013,SOYABEAN,286,0.97,277.42
UPPER WEST,SISSALA EAST,2013,SOYABEAN,"1,110.00",1.45,"1,609.50"
UPPER WEST,SISSALA WEST,2013,SOYABEAN,179,1.36,243.44
UPPER WEST,JIRAPA,2013,SOYABEAN,182,0.54,98.28
UPPER WEST,LAMBUSSIE-KARNI,2013,SOYABEAN,147,0.39,57.33
UPPER WEST,NADOWLI,2013,SOYABEAN,788,0.85,669.8
VOLTA,NORTH TONGU,2013,MAIZE,"2,140.00",1.52,"3,252.80"
VOLTA,SOUTH TONGU (SOGAKOPE),2013,MAIZE,"1,798.00",1.44,"2,589.12"
VOLTA,AKATSI,2013,MAIZE,"2,828.00",1.85,"5,217.66"
VOLTA,KETA MUNICIPAL,2013,MAIZE,"1,000.00",0.98,980
VOLTA,KETU NORTH,2013,MAIZE,"2,411.00",2.01,"4,846.11"
VOLTA,KETU SOUTH,2013,MAIZE,"1,400.00",1.32,"1,848.00"
VOLTA,KPANDO MUNICIPAL (NORTH DAYI),2013,MAIZE,"2,983.00",1.55,"4,623.65"
VOLTA,SOUTH DAYI,2013,MAIZE,"2,150.00",1.51,"3,246.50"
VOLTA,HOHOE MUNICIPAL,2013,MAIZE,"7,622.00",2.19,"16,654.07"
VOLTA,JASIKAN,2013,MAIZE,"2,271.00",2.31,"5,246.01"
VOLTA,BIAKOYE,2013,MAIZE,"2,342.00",2.3,"5,386.60"
VOLTA,KADJEBI,2013,MAIZE,"3,408.00",2.26,"7,702.08"
VOLTA,NKWANTA NORTH,2013,MAIZE,"3,388.00",1.21,"4,099.48"
VOLTA,NKWANTA SOUTH,2013,MAIZE,"3,356.00",1.19,"3,993.64"
VOLTA,KRACHI WEST,2013,MAIZE,"2,568.00",1.23,"3,158.64"
VOLTA,KRACHI EAST,2013,MAIZE,"1,811.00",1.23,"2,227.53"
VOLTA,HO MUNICIPAL,2013,MAIZE,"3,012.00",1.51,"4,533.06"
VOLTA,ADAKLU ANYIGBE,2013,MAIZE,"2,477.00",1.88,"4,656.76"
VOLTA,NORTH TONGU,2013,RICE,"1,503.00",2.87,"4,313.61"
VOLTA,SOUTH TONGU (SOGAKOPE),2013,RICE,"1,876.00",4,"7,504.00"
VOLTA,AKATSI,2013,RICE,292,4.53,"1,322.76"
VOLTA,KETU NORTH,2013,RICE,"6,260.00",5.9,"36,934.00"
VOLTA,KPANDO MUNICIPAL (NORTH DAYI),2013,RICE,767,3.21,"2,462.07"
VOLTA,SOUTH DAYI,2013,RICE,577,2.17,"1,252.09"
VOLTA,HOHOE MUNICIPAL,2013,RICE,"8,814.00",3.64,"32,082.96"
VOLTA,JASIKAN,2013,RICE,"4,345.00",3.96,"17,206.20"
VOLTA,BIAKOYE,2013,RICE,"3,249.00",4.14,"13,450.86"
VOLTA,KADJEBI,2013,RICE,"3,325.00",3.82,"12,701.50"
VOLTA,NKWANTA NORTH,2013,RICE,"2,086.00",3.73,"7,780.78"
VOLTA,NKWANTA SOUTH,2013,RICE,"2,310.00",3.76,"8,685.60"
VOLTA,KRACHI WEST,2013,RICE,"1,873.00",2.72,"5,094.56"
VOLTA,KRACHI EAST,2013,RICE,"1,804.00",3.46,"6,241.84"
VOLTA,HO MUNICIPAL,2013,RICE,617,3.1,"1,912.70"
VOLTA,ADAKLU ANYIGBE,2013,RICE,502,3.03,"1,521.06"
VOLTA,NORTH TONGU,2013,CASSAVA,"2,769.00",15.72,"43,514.84"
VOLTA,SOUTH TONGU (SOGAKOPE),2013,CASSAVA,"2,451.00",13.25,"32,475.75"
VOLTA,AKATSI,2013,CASSAVA,"2,980.00",14.9,"44,402.00"
VOLTA,KETA MUNICIPAL,2013,CASSAVA,"1,400.00",9.12,"12,768.00"
VOLTA,KETU NORTH,2013,CASSAVA,"8,103.00",14.53,"117,736.59"
VOLTA,KETU SOUTH,2013,CASSAVA,"2,588.00",13.14,"34,006.32"
VOLTA,KPANDO MUNICIPAL (NORTH DAYI),2013,CASSAVA,"2,036.00",13.91,"28,310.58"
VOLTA,SOUTH DAYI,2013,CASSAVA,"1,493.00",15.09,"22,529.37"
VOLTA,HOHOE MUNICIPAL,2013,CASSAVA,"9,255.00",12.5,"115,641.23"
VOLTA,JASIKAN,2013,CASSAVA,"8,100.00",16.87,"136,647.00"
VOLTA,BIAKOYE,2013,CASSAVA,"7,201.00",16.75,"120,616.75"
VOLTA,KADJEBI,2013,CASSAVA,"4,582.00",15.45,"70,791.90"
VOLTA,NKWANTA NORTH,2013,CASSAVA,"1,429.00",18.76,"26,808.04"
VOLTA,NKWANTA SOUTH,2013,CASSAVA,"1,777.00",17.82,"31,666.14"
VOLTA,KRACHI WEST,2013,CASSAVA,"11,703.00",16.93,"198,131.79"
VOLTA,KRACHI EAST,2013,CASSAVA,"9,801.00",16.75,"164,166.75"
VOLTA,HO MUNICIPAL,2013,CASSAVA,"4,452.00",15.09,"67,180.68"
VOLTA,ADAKLU ANYIGBE,2013,CASSAVA,"1,411.00",15.64,"22,068.04"
VOLTA,KPANDO MUNICIPAL (NORTH DAYI),2013,YAM,"1,421.00",10.12,"14,380.52"
VOLTA,SOUTH DAYI,2013,YAM,52,10,520
VOLTA,HOHOE MUNICIPAL,2013,YAM,"1,422.00",8.44,"11,994.57"
VOLTA,JASIKAN,2013,YAM,"1,100.00",12.74,"14,014.00"
VOLTA,BIAKOYE,2013,YAM,"1,009.00",12.13,"12,239.17"
VOLTA,KADJEBI,2013,YAM,"1,200.00",12.32,"14,784.00"
VOLTA,NKWANTA NORTH,2013,YAM,"4,820.00",18.48,"89,073.60"
VOLTA,NKWANTA SOUTH,2013,YAM,"4,300.00",17.66,"75,938.00"
VOLTA,KRACHI WEST,2013,YAM,"5,791.00",15.45,"89,470.95"
VOLTA,KRACHI EAST,2013,YAM,"7,421.00",15.7,"116,509.70"
VOLTA,HO MUNICIPAL,2013,YAM,858,12.87,"11,042.46"
VOLTA,ADAKLU ANYIGBE,2013,YAM,238,10.25,"2,439.50"
VOLTA,NKWANTA NORTH,2013,SOYABEAN,298,1.01,300.98
VOLTA,NKWANTA SOUTH,2013,SOYABEAN,340,1.02,346.8
VOLTA,KRACHI WEST,2013,SOYABEAN,"1,471.00",1.1,"1,618.10"
VOLTA,KRACHI EAST,2013,SOYABEAN,"1,200.00",1.12,"1,344.00"
WESTERN,SEKONDI-TAKORADI MUNICIPAL (STMA),2013,MAIZE,715,1.1,786.5
WESTERN,SHAMA ,2013,MAIZE,395,1.1,434.5
WESTERN,AHANTA WEST,2013,MAIZE,"1,488.00",1.15,"1,711.20"
WESTERN,MPORHOR WASSA EAST,2013,MAIZE,"2,063.00",1.31,"2,702.53"
WESTERN,TARKWA NSUAEM,2013,MAIZE,"1,210.00",1.22,"1,476.20"
WESTERN,PRESTEA HUNI-VALLEY,2013,MAIZE,"1,258.00",1.23,"1,547.34"
WESTERN,NZEMA EAST,2013,MAIZE,"1,595.00",1.32,"2,105.40"
WESTERN,ELLEMBELE,2013,MAIZE,710,1.25,887.5
WESTERN,JOMORO,2013,MAIZE,935,1.29,"1,206.15"
WESTERN,AMENFI EAST,2013,MAIZE,"4,665.00",1.39,"6,484.35"
WESTERN,AMENFI  WEST (WASSA AMENFI),2013,MAIZE,"4,335.00",1.41,"6,112.35"
WESTERN,AOWIN -SUAMAN,2013,MAIZE,"7,880.00",1.48,"11,662.40"
WESTERN,BIBIANI-ANHWIASO-BEKWAI,2013,MAIZE,"4,738.00",1.43,"6,775.34"
WESTERN,SEFWI-WIAWSO,2013,MAIZE,"5,275.00",1.47,"7,754.25"
WESTERN,AKONTOMBRA,2013,MAIZE,"3,800.00",1.46,"5,548.00"
WESTERN,BIA,2013,MAIZE,"5,245.00",2.76,"14,476.20"
WESTERN,JUABESO,2013,MAIZE,"7,079.00",1.52,"10,760.08"
WESTERN,SEKONDI-TAKORADI MUNICIPAL (STMA),2013,RICE,105,0.95,99.75
WESTERN,SHAMA ,2013,RICE,117,1.1,128.7
WESTERN,AHANTA WEST,2013,RICE,115,1.15,132.25
WESTERN,MPORHOR WASSA EAST,2013,RICE,124,1.19,147.56
WESTERN,TARKWA NSUAEM,2013,RICE,"1,072.00",1.17,"1,254.24"
WESTERN,PRESTEA HUNI-VALLEY,2013,RICE,"1,272.00",1.2,"1,526.40"
WESTERN,NZEMA EAST,2013,RICE,366,1.19,435.54
WESTERN,ELLEMBELE,2013,RICE,854,1.12,956.48
WESTERN,JOMORO,2013,RICE,"1,202.00",1.19,"1,430.38"
WESTERN,AMENFI EAST,2013,RICE,"1,335.00",1.16,"1,548.60"
WESTERN,AMENFI  WEST (WASSA AMENFI),2013,RICE,"1,680.00",0.98,"1,646.40"
WESTERN,AOWIN -SUAMAN,2013,RICE,"2,061.00",1.34,"2,761.74"
WESTERN,BIBIANI-ANHWIASO-BEKWAI,2013,RICE,"1,820.00",1.14,"2,074.80"
WESTERN,SEFWI-WIAWSO,2013,RICE,"3,211.00",1.33,"4,270.63"
WESTERN,AKONTOMBRA,2013,RICE,"1,393.00",1.21,"1,685.53"
WESTERN,BIA,2013,RICE,"2,441.00",1.3,"3,173.30"
WESTERN,JUABESO,2013,RICE,"3,332.00",1.6,"5,331.20"
WESTERN,SEKONDI-TAKORADI MUNICIPAL (STMA),2013,CASSAVA,"1,745.00",9.59,"16,734.55"
WESTERN,SHAMA ,2013,CASSAVA,"1,542.00",13.1,"20,200.20"
WESTERN,AHANTA WEST,2013,CASSAVA,"4,210.00",11.67,"49,130.70"
WESTERN,MPORHOR WASSA EAST,2013,CASSAVA,"5,950.00",13.4,"79,730.00"
WESTERN,TARKWA NSUAEM,2013,CASSAVA,"3,950.00",9.1,"35,945.00"
WESTERN,PRESTEA HUNI-VALLEY,2013,CASSAVA,"2,187.00",12.28,"26,856.36"
WESTERN,NZEMA EAST,2013,CASSAVA,"5,945.00",11.03,"65,573.35"
WESTERN,ELLEMBELE,2013,CASSAVA,"3,245.00",10.28,"33,358.60"
WESTERN,JOMORO,2013,CASSAVA,"4,841.00",11.9,"57,607.90"
WESTERN,AMENFI EAST,2013,CASSAVA,"5,311.00",10.75,"57,093.25"
WESTERN,AMENFI  WEST (WASSA AMENFI),2013,CASSAVA,"3,563.00",11.82,"42,114.66"
WESTERN,AOWIN -SUAMAN,2013,CASSAVA,"11,280.00",10.12,"114,153.60"
WESTERN,BIBIANI-ANHWIASO-BEKWAI,2013,CASSAVA,"7,502.00",12.65,"94,900.30"
WESTERN,SEFWI-WIAWSO,2013,CASSAVA,"5,743.00",13.28,"76,267.04"
WESTERN,AKONTOMBRA,2013,CASSAVA,"4,220.00",9.42,"39,752.40"
WESTERN,BIA,2013,CASSAVA,"2,640.00",9.14,"24,129.60"
WESTERN,JUABESO,2013,CASSAVA,"5,847.00",13.54,"79,168.38"
WESTERN,SEKONDI-TAKORADI MUNICIPAL (STMA),2013,YAM,32,4.78,152.96
WESTERN,SHAMA ,2013,YAM,45,3.8,171
WESTERN,AHANTA WEST,2013,YAM,30,4.65,139.5
WESTERN,MPORHOR WASSA EAST,2013,YAM,207,4.85,"1,003.95"
WESTERN,TARKWA NSUAEM,2013,YAM,188,5.85,"1,099.80"
WESTERN,PRESTEA HUNI-VALLEY,2013,YAM,103,5.85,602.55
WESTERN,NZEMA EAST,2013,YAM,37,4.7,173.9
WESTERN,ELLEMBELE,2013,YAM,29,3.85,111.65
WESTERN,JOMORO,2013,YAM,23,4.79,110.17
WESTERN,AMENFI EAST,2013,YAM,538,7.39,"3,975.82"
WESTERN,AMENFI  WEST (WASSA AMENFI),2013,YAM,601,6.95,"4,176.95"
WESTERN,AOWIN -SUAMAN,2013,YAM,848,7,"5,936.00"
WESTERN,BIBIANI-ANHWIASO-BEKWAI,2013,YAM,"2,608.00",7.84,"20,446.72"
WESTERN,SEFWI-WIAWSO,2013,YAM,"1,739.00",8.92,"15,511.88"
WESTERN,AKONTOMBRA,2013,YAM,"1,320.00",7.49,"9,886.80"
WESTERN,BIA,2013,YAM,"1,547.00",7.45,"11,525.15"
WESTERN,JUABESO,2013,YAM,"1,770.00",10.15,"17,965.50"
ASHANTI,BEKWAI MUNICIPAL (AMANSIE EAST),2013,COCOYAM,"1,200.00",7.1,"8,520.00"
ASHANTI,BOSOME FREHO,2013,COCOYAM,"1,450.00",5.6,"8,120.00"
ASHANTI,AMANSIE CENTRAL,2013,COCOYAM,"1,380.00",6.2,"8,556.00"
ASHANTI,AMANSIE WEST,2013,COCOYAM,"1,200.00",7.2,"8,640.00"
ASHANTI,EJURA SEKYEREDUMASE,2013,COCOYAM,29,4.3,124.7
ASHANTI,MAMPONG MUNICIPAL (SEKYERE WEST) ,2013,COCOYAM,790,5.8,"4,582.00"
ASHANTI,SEKYERE CENTRAL,2013,COCOYAM,"1,274.00",6.2,"7,898.80"
ASHANTI,SEKYERE EAST,2013,COCOYAM,560,6.2,"3,472.00"
ASHANTI,SEKYERE AFRAM PLAINS,2013,COCOYAM,"1,350.00",5.8,"7,830.00"
ASHANTI,SEKYERE SOUTH,2013,COCOYAM,"2,087.00",6.2,"12,939.40"
ASHANTI,AFIGYA KWABRE,2013,COCOYAM,"2,260.00",6.2,"14,012.00"
ASHANTI,AHAFO ANO NORTH,2013,COCOYAM,"6,237.00",5.8,"36,174.60"
ASHANTI,AHAFO ANO SOUTH,2013,COCOYAM,"9,310.00",6.3,"58,653.00"
ASHANTI,ATWIMA MPONUA,2013,COCOYAM,"6,250.00",5.3,"33,125.00"
ASHANTI,ATWIMA NWABIAGYA,2013,COCOYAM,"4,900.00",4.8,"23,520.00"
ASHANTI,EJUSU JUABEN,2013,COCOYAM,"2,200.00",5.8,"12,760.00"
ASHANTI,BOSUMTWE,2013,COCOYAM,435,5.76,"2,505.60"
ASHANTI,ATWIMA KWANWOMA,2013,COCOYAM,540,5.76,"3,110.40"
ASHANTI,KWABRE EAST,2013,COCOYAM,"1,640.00",6,"9,840.00"
ASHANTI,OFFINSO,2013,COCOYAM,850,6,"5,100.00"
ASHANTI,OFFINSO NORTH,2013,COCOYAM,900,4.2,"3,780.00"
ASHANTI,ADANSI NORTH,2013,COCOYAM,990,5.3,"5,247.00"
ASHANTI,OBUASI MUNICIPAL (ADANSI WEST),2013,COCOYAM,410,4.8,"1,968.00"
ASHANTI,ADANSI  SOUTH,2013,COCOYAM,"2,138.00",6.4,"13,683.20"
ASHANTI,ASANTE AKIM NORTH,2013,COCOYAM,"1,078.00",6.7,"7,222.60"
ASHANTI,ASANTE AKIM SOUTH,2013,COCOYAM,"7,980.00",5.2,"41,496.00"
ASHANTI,KUMASI METROPOLITAN ASSEMBLY,2013,COCOYAM,7,4,28
ASHANTI,BEKWAI MUNICIPAL (AMANSIE EAST),2013,PLANTAIN,"3,530.00",10.8,"38,124.00"
ASHANTI,BOSOME FREHO,2013,PLANTAIN,"4,560.00",11,"50,160.00"
ASHANTI,AMANSIE CENTRAL,2013,PLANTAIN,"4,870.00",10,"48,700.00"
ASHANTI,AMANSIE WEST,2013,PLANTAIN,"3,400.00",11,"37,400.00"
ASHANTI,EJURA SEKYEREDUMASE,2013,PLANTAIN,880,10,"8,800.00"
ASHANTI,MAMPONG MUNICIPAL (SEKYERE WEST) ,2013,PLANTAIN,"1,520.00",10.5,"15,960.00"
ASHANTI,SEKYERE CENTRAL,2013,PLANTAIN,"2,620.00",11,"28,820.00"
ASHANTI,SEKYERE EAST,2013,PLANTAIN,"1,260.00",11,"13,860.00"
ASHANTI,SEKYERE AFRAM PLAINS,2013,PLANTAIN,"1,440.00",11.8,"16,992.00"
ASHANTI,SEKYERE SOUTH,2013,PLANTAIN,"2,424.00",10.5,"25,452.00"
ASHANTI,AFIGYA KWABRE,2013,PLANTAIN,"2,320.00",10.2,"23,664.00"
ASHANTI,AHAFO ANO NORTH,2013,PLANTAIN,"7,360.00",12,"88,320.00"
ASHANTI,AHAFO ANO SOUTH,2013,PLANTAIN,"7,990.00",11,"87,890.00"
ASHANTI,ATWIMA MPONUA,2013,PLANTAIN,"8,466.00",10.2,"86,353.20"
ASHANTI,ATWIMA NWABIAGYA,2013,PLANTAIN,"4,646.00",10.2,"47,389.20"
ASHANTI,EJUSU JUABEN,2013,PLANTAIN,"3,370.00",10.2,"34,374.00"
ASHANTI,BOSUMTWE,2013,PLANTAIN,"1,850.00",10,"18,500.00"
ASHANTI,ATWIMA KWANWOMA,2013,PLANTAIN,"1,263.00",10,"12,630.00"
ASHANTI,KWABRE EAST,2013,PLANTAIN,"1,550.00",11,"17,050.00"
ASHANTI,OFFINSO,2013,PLANTAIN,"2,300.00",11,"25,300.00"
ASHANTI,OFFINSO NORTH,2013,PLANTAIN,"4,400.00",12,"52,800.00"
ASHANTI,ADANSI NORTH,2013,PLANTAIN,"4,383.00",11,"48,213.00"
ASHANTI,OBUASI MUNICIPAL (ADANSI WEST),2013,PLANTAIN,909,10.5,"9,544.50"
ASHANTI,ADANSI  SOUTH,2013,PLANTAIN,"2,900.00",10.5,"30,450.00"
ASHANTI,ASANTE AKIM NORTH,2013,PLANTAIN,"10,500.00",12,"126,000.00"
ASHANTI,ASANTE AKIM SOUTH,2013,PLANTAIN,"7,650.00",12.5,"95,625.00"
ASHANTI,KUMASI METROPOLITAN ASSEMBLY,2013,PLANTAIN,900,10.5,"9,450.00"
ASHANTI,EJURA SEKYEREDUMASE,2013,GROUNDNUT,"4,670.00",1.5,"7,005.00"
ASHANTI,MAMPONG MUNICIPAL (SEKYERE WEST) ,2013,GROUNDNUT,391,1.4,547.4
ASHANTI,SEKYERE CENTRAL,2013,GROUNDNUT,227,1.3,295.1
ASHANTI,SEKYERE EAST,2013,GROUNDNUT,79,1.1,86.9
ASHANTI,SEKYERE AFRAM PLAINS,2013,GROUNDNUT,76,1,76
ASHANTI,SEKYERE SOUTH,2013,GROUNDNUT,41,1.4,57.4
ASHANTI,AFIGYA KWABRE,2013,GROUNDNUT,23,1.4,32.2
ASHANTI,ATWIMA NWABIAGYA,2013,GROUNDNUT,16,1.3,20.8
ASHANTI,OFFINSO,2013,GROUNDNUT,201,1.4,281.4
ASHANTI,OFFINSO NORTH,2013,GROUNDNUT,605,1.5,907.5
ASHANTI,EJURA SEKYEREDUMASE,2013,COWPEA,"6,730.00",0.5,"3,365.00"
ASHANTI,MAMPONG MUNICIPAL (SEKYERE WEST) ,2013,COWPEA,650,0.53,344.5
ASHANTI,SEKYERE CENTRAL,2013,COWPEA,420,0.5,210
ASHANTI,SEKYERE EAST,2013,COWPEA,20,0.5,10
ASHANTI,SEKYERE AFRAM PLAINS,2013,COWPEA,91,0.5,45.5
ASHANTI,SEKYERE SOUTH,2013,COWPEA,50,0.5,25
ASHANTI,AFIGYA KWABRE,2013,COWPEA,40,0.6,24
ASHANTI,AHAFO ANO NORTH,2013,COWPEA,90,0.52,46.8
ASHANTI,ATWIMA NWABIAGYA,2013,COWPEA,32,0.6,19.2
ASHANTI,BOSUMTWE,2013,COWPEA,75,0.4,30
ASHANTI,OFFINSO,2013,COWPEA,225,0.4,90
ASHANTI,OFFINSO NORTH,2013,COWPEA,330,0.5,165
ASHANTI,ASANTE AKIM NORTH,2013,COWPEA,70,0.5,35
BRONG AHAFO, WENCHI MUNICIPAL ,2013,SORGHUM,112,1.19,133.28
BRONG AHAFO,NKORANZA SOUTH,2013,SORGHUM,45,1.03,46.35
BRONG AHAFO,NKORANZA NORTH,2013,SORGHUM,53,1.03,54.59
